Platform	Author	Publish Time	URL	Content	Thumbnail	Metrics
Twitter	LocalJobs.com	published on 12/02/20 at 7:02 PM	http://twitter.com/localjobsdotcom/status/1334286739196690433	Field Service Analyst: **Secure our Nation, Ignite your Future** Become an integral part of a diverse team while working at an Industry Leading Organization, where our employees come first. At ManTech International Corporation, you’ll help protect our… dlvr.it/Rmt9WB		1.6KTwitter Followers
Twitter	Ulises Fernandez Bugarini	published on 12/02/20 at 6:15 PM	http://twitter.com/BugariniUlises/status/1334274904326287363	RT @FloridaEDC: Jacksonville Aviation Authority approves a $12 million hangar project at #CecilAirport for ManTech Advanced Systems International. https://t.co/FfaNbD2Msf #JAA		294Twitter Followers
Twitter	Gordon Gekko	published on 12/02/20 at 10:33 AM	http://twitter.com/Gordon_Gekko_WS/status/1334158716103487488	ManTech goes ex-dividend tomorrow twib.in/l/jpGooxgRRax8		129Twitter Followers
Twitter	Ciso_Ciso	published on 12/02/20 at 7:03 AM	http://twitter.com/CisoCiso5/status/1334105954388946946	Congrats! Demario Vance was appointed as Information System Security Officer at ManTech		26Twitter Followers
Twitter	Stock Market Intellects	published on 12/02/20 at 4:51 AM	http://twitter.com/smintellects/status/1334072717478391808	ManTech International Corporation ($MANT) Will Trade Ex-Dividend Tomorrow, December 3, 2020 stockmarketintellects.com/mantech-intern…		154Twitter Followers
Twitter	YourWhiteHatNews	published on 12/01/20 at 5:08 PM	http://twitter.com/YerWhiteHatNews/status/1333895788879962112	"ManTech Introduces Newly Lauched Cyber Security ""Space Range"" - An Analysis dlvr.it/Rmp9Nr"		177Twitter Followers
Twitter	CS Threat Intel	published on 12/01/20 at 4:56 PM	http://twitter.com/cipherstorm/status/1333892778732834817	"ManTech Introduces Newly Lauched Cyber Security ""Space Range"" - An Analysis: Have you ever dreamed of launching an offensive cyber warfare payload from Space? Keep reading. It appears that the newly launched ManTech's ""Space Range"" cyber security… bit.ly/3mzIRfS pic.twitter.com/3jJEJ0gyh2"	http://twitter.com/cipherstorm/status/1333892778732834817	2.1KTwitter Followers
Twitter	cengiz karabulut	published on 12/01/20 at 2:10 PM	http://twitter.com/Cengiz_Karablut/status/1333850955448717317	"RT @INSAlliance: The ""Future of the #NatSecCyber Workforce"" keynote and panel event has officially begun! We are looking forward to this afternoon's discussions—Stay tuned for program highlights. Thank you to our sponsors, @LeidosInc and @ManTech! pic.twitter.com/OJ2ft9FIdN"	http://twitter.com/Cengiz_Karablut/status/1333850955448717317	529Twitter Followers
Twitter	Timesnest	published on 12/01/20 at 2:04 PM	http://twitter.com/timesnest/status/1333849517314207750	ManTech books $260M Navy ISR aircraft order -- Washington Technology timesnest.com/mantech-books-…		2Twitter Followers
Twitter	G2Xchange Health	published on 12/01/20 at 1:00 PM	http://twitter.com/G2XHealth/status/1333833251425759234	DHA SDD Web & Mobile Technology Programs Lead exits, joins ManTech is.gd/qlFch4		807Twitter Followers
Twitter	KC5 uJG#00ps!,...	published on 12/01/20 at 12:01 PM	http://twitter.com/brettseidell/status/1333818492462706688	@ManTech @Monster Ya buddy fuckers @thejointstaff .		22Twitter Followers
Twitter	KC5 uJG#00ps!,...	published on 12/01/20 at 12:00 PM	http://twitter.com/brettseidell/status/1333818243941879816	RT @ManTech: ManTech is honored to be named among the 2020 Best Companies for Veterans by @Monster and Military.com. Nearly 50 percent of our employees are #veterans and we are grateful for what they can offer to our sophisticated workforce. More: https://t.co/aAM2TgX72b pic.twitter.com/fy1PeoydOJ	http://twitter.com/brettseidell/status/1333818243941879816	22Twitter Followers
Twitter	KC5 uJG#00ps!,...	published on 12/01/20 at 12:00 PM	http://twitter.com/brettseidell/status/1333818173838274560	@ManTech @Monster Liars... You left me... On in that field of nett battle ships...		22Twitter Followers
Twitter	Michael B. Horn	published on 12/01/20 at 10:03 AM	http://twitter.com/michaelbhorn/status/1333788724287606785	'...other colleges may want to join forces with a company to help keep pace with the fast-changing job market.' New article by @nmschwartz23 at @EdDiveK12. ow.ly/DnWr50CydTh #colleges #computingdegrees #highereducation @wgu | @ManTech pic.twitter.com/cT1RQtHtsZ	http://twitter.com/michaelbhorn/status/1333788724287606785	13.5KTwitter Followers
Twitter	G2Xchange Health	published on 12/01/20 at 9:10 AM	http://twitter.com/G2XHealth/status/1333775554449903616	.@DoD_DHA SDD Web & Mobile Technology Programs Lead exits, joins @ManTech #G2XTake ow.ly/roZE30rmzcY		807Twitter Followers
Twitter	Dr Andrew Ritcheson	published on 12/01/20 at 8:24 AM	http://twitter.com/ASRitcheson/status/1333763786260549638	Exciting new role for an Executive Director of #Capture ManTech Send me a message if you'd like to learn more about how ManTech is Bringing Digital to the Mission bit.ly/36sDSrI		140Twitter Followers
Twitter	cyberjobmentor	published on 11/30/20 at 11:10 AM	http://twitter.com/cyberjobmentor/status/1333443258098311169	Check out this job from ManTech linkedin.com/jobs/view/2152…		906Twitter Followers
Twitter	1901 Group	published on 11/30/20 at 10:05 AM	http://twitter.com/1901Group/status/1333426867563618305	"Read what our team has to say about the Mars 2020 Launch with @ManTech and @NASAJPL. ""This launch was even more remarkable in light of the COVID-19 virus. It is moments like this that make the day to day tasks that we do turn into a lifelong memory."" ow.ly/Aufg30rkZt8 pic.twitter.com/tMwMjFLfeq"	http://twitter.com/1901Group/status/1333426867563618305	837Twitter Followers
