Platform	Author	Publish Time	URL	Content	Thumbnail	Metrics
Twitter	World Economic Forum	published on 09/22/20 at 12:37 PM	http://twitter.com/wef/status/1308445364098195458	A Digital Sprint to 2030 with @HochschildF, @peterlacy (@Accenture), @rmasrmas (@techsoup), @sallyshin, Gong YingYing #sdi20 pscp.tv/w/cjjOUzIyNjMz…		"26Retweets
46Twitter Likes
3.9MTwitter Followers"
Twitter	MS	published on 09/08/20 at 12:17 PM	http://twitter.com/Mohamed97928356/status/1303366966426525697	@TheriGunaa i got placed in Accenture during my campus placement. Now they are calling for wfh and before that i have to clear an assessment if not my offer will be rejected . I need a good laptop for assessment .my father working in laundry so i can't afford .so plzz help me pic.twitter.com/qVj6lU1oeP	http://twitter.com/Mohamed97928356/status/1303366966426525697	"39Retweets
32Twitter Likes
12Twitter Followers"
Twitter	Daire Keogh	published on 08/31/20 at 2:48 PM	http://twitter.com/DaireKeogh/status/1300505700741906438	Delighted to host @businesstoarts team @DCU today. Preparing to celebrate Pioneering Women of STEM in @Accenture_Irl #WomenOnWalls series @DCU pic.twitter.com/OxceefiGBN	http://twitter.com/DaireKeogh/status/1300505700741906438	"10Retweets
61Twitter Likes
6.2KTwitter Followers"
Twitter	KingSolomon	published on 08/27/20 at 6:14 PM	http://twitter.com/XRP_OWL/status/1299108111077257217	" This Crisis is being utilized for Global $ Digitization ""New Normal"" Verbiage generally occurs during/after a crisis However.......Was Used 2016-2019 By All The Big Players (BIS/IMF/PWC/Accenture/etc) Regarding DLT/Blockchain & Crypto. $XRP youtube.com/watch?v=GxVW-t…"		"10Retweets
60Twitter Likes
24KTwitter Followers"
Twitter	Digital $	published on 09/20/20 at 11:05 PM	http://twitter.com/Digital_Fiat/status/1307878533516201985	Wake up Stellar XLM fans! Webinar panel with SEC's - Jay Clayton, Seth Hertlein - Stellar Foundation, Brian Brooks - OCC, WisdomTree - ETF's, Digital Dollar Project - partnered with IBM partner Accenture to build US CBDC's. Oct 1 2020 Register! BTC ETH bit.ly/32BFKMM pic.twitter.com/mY3YfV1lhc	http://twitter.com/Digital_Fiat/status/1307878533516201985	"18Retweets
49Twitter Likes
70Twitter Followers"
Twitter	Giesecke+Devrient	published on 09/09/20 at 9:35 AM	http://twitter.com/GieseckeNews/status/1303688369306832898	Stop cyber attacks, quickly fix breaches and reduce breach impact: According to a new study by Accenture, only 7% of German companies are able to manage this successfully. We're convinced: True “security by design” requires careful planning.		"13Retweets
53Twitter Likes
657Twitter Followers"
Twitter	Karnataka State IT/ITeS Employees Union	published on 09/06/20 at 2:14 AM	http://twitter.com/kitu_hq/status/1302490323998838786	#KITU has urged the employees of Accenture who are at the risk of losing their jobs, not to yield to the company’s pressure tactics and submit their resignations. Don't Panic! Refuse to Resign! Organize! Call US @ 9605731771 / 7025984492 / 9742045570 thehindu.com/business/Indus…		"23Retweets
41Twitter Likes
371Twitter Followers"
Twitter	Ian Northing	published on 09/05/20 at 5:31 AM	http://twitter.com/Ianbins/status/1302177478769881088	Things are quiet ATM so I thought I would do some research  Accenture is a Ripple investor, this we know.. Just nice to see the breakdown of there roadplan with Ripple DLT written on it  Governance included accenture.com/_acnmedia/PDF-… pic.twitter.com/4lOn9ka7BH	http://twitter.com/Ianbins/status/1302177478769881088	"13Retweets
50Twitter Likes
16.8KTwitter Followers"
Twitter	UN Global Compact	published on 09/22/20 at 7:29 AM	http://twitter.com/globalcompact/status/1308367918967787525	Now live: @JulieSweet (@Accenture), @ChrstnKlein (@SAP) and Michael Roman (@3M) join @SandaOjiambo to discuss driving SDG Ambition in business and achieving global impact through local implementation. Register now for #UnitingBusiness LIVE: registration.unglobalcompact.org/website/15648/… pic.twitter.com/SSFqpOeRv0	http://twitter.com/globalcompact/status/1308367918967787525	"19Retweets
42Twitter Likes
113.2KTwitter Followers"
Twitter	XRP Researcher | XRP Investor	published on 09/22/20 at 8:29 AM	http://twitter.com/XRPNews_/status/1308382889994784774	Today's Video: Bank Of England Is Ready Accenture is the key / Remember the Bank Of England is a paying Ripple customer & Accenture has been a partner of Ripple since 2015 Regulations are rolling out! #XRP a STABLE COIN? Video below  youtu.be/4k4LLfwbO8o		"16Retweets
40Twitter Likes
19.9KTwitter Followers"
Twitter	UN Global Compact	published on 09/14/20 at 8:21 AM	http://twitter.com/globalcompact/status/1305481795979358209	On 22 September, @JulieSweet (@Accenture) and @ChrstnKlein (@SAP) join @SandaOjiambo at #UnitingBusiness LIVE for a conversation on driving SDG Ambition in business and achieving global impact through local implementation. Register today: registration.unglobalcompact.org/website/15648/… pic.twitter.com/GqJ4RRFiX6	http://twitter.com/globalcompact/status/1305481795979358209	"20Retweets
34Twitter Likes
113.2KTwitter Followers"
Twitter	White-Collar Workers of America	published on 09/12/20 at 12:40 AM	http://twitter.com/WCWOA/status/1304641005329752064	Does @usairforce realize @Accenture is ranked 11th for #H1B LCA displacing #AmericanWorkers? What happened to #HireAmerican @realDonaldTrump @DeptofDefense? Accenture dares to enter site of US Air Force mega ERP-project disaster theregister.com/2020/09/09/acc… via @theregister		"18Retweets
35Twitter Likes
1.1KTwitter Followers"
Twitter	Zahra Bahrololoumi	published on 09/16/20 at 7:19 AM	http://twitter.com/ZahraS_B/status/1306191049237213185	Over the first three months of #COVID19, @accenture retrained 37,000 team members to cover #cloud computing work. Read how our #CEO, @JulieSweet, has navigated the pandemic and where we’re headed: #WomenInLeadership @FinancialTimes ft.com/content/e9418a…		"13Retweets
37Twitter Likes
2.1KTwitter Followers"
Twitter	jeno5403-NexGenSolutions.tech	published on 08/28/20 at 8:34 AM	http://twitter.com/jeno5403/status/1299324560613883904	ACCENTURE is another huge multinational corporation out of 1192 Entities that expressed interest in the #IOTA Protocol. #Accenture, Indraprastha Institute of Information Technology & Carnegie Mellon Univ. published a paper referencing #IOTA. pic.twitter.com/F7yyeNC1hV	http://twitter.com/jeno5403/status/1299324560613883904	"13Retweets
37Twitter Likes
854Twitter Followers"
Twitter	Ravi Dugh	published on 08/27/20 at 11:37 AM	http://twitter.com/ravidugh/status/1299008221093523457	Two business models for monetizing Open Banking Link>>buff.ly/31w0kNU @Accenture #FinTech #DigitalTransformation cc @rwang0 @Nicochan33 @antgrasso @CyrilCoste @andi_staub @andy_lucerne @amitdugh @TheWaveWhiz @SabineVdl @TerenceLeungSF @JimMarous @HaroldSinnott pic.twitter.com/gLGeIDpspV	http://twitter.com/ravidugh/status/1299008221093523457	"18Retweets
30Twitter Likes
1.6KTwitter Followers"
Twitter	Pritam Ghatak	published on 09/24/20 at 12:44 AM	http://twitter.com/pritamghataknpc/status/1308990626856394753	#RegisterNow for @NPC_INDIA_GOV #webinar 30/09 11:30hrs #agile #softwaredevelopment Register here:bit.ly/35UKtek @iitbombay @iitdelhi @IIMAhmedabad @TCS @Infosys @minmsme @makeinindia @startupindia @NITIAayog @MahindraRise @Accenture @CimGOI @GoogleIndia @EduMinOfIndia pic.twitter.com/axh4VqFZWn	http://twitter.com/pritamghataknpc/status/1308990626856394753	"23Retweets
24Twitter Likes
103Twitter Followers"
Twitter	Business Standard	published on 08/26/20 at 12:00 PM	http://twitter.com/bsindia/status/1298651422410432512	India, which has the largest #Accenture employee base of nearly 2 lakh employees, could see thousands of workers being affected by the move #ITSector #jobs #COVID19 mybs.in/2YPbvxZ		"17Retweets
30Twitter Likes
2MTwitter Followers"
Twitter	The Cryptic Poet	published on 09/18/20 at 2:35 PM	http://twitter.com/1CrypticPoet/status/1307025389869584387	 Ethereum enterprise adoption wins Accenture’s support with Baseline Protocol cointelegraph.com/news/ethereum-… #eth #ethereum #crypto #blockchain		"17Retweets
27Twitter Likes
16.2KTwitter Followers"
Twitter	Raffaella Camera	published on 09/09/20 at 10:05 PM	http://twitter.com/rcamerala/status/1303877210240032768	Our viewpoint on the growth of the XR market, implications, 8 functional areas to use #xr & steps necessary to help brands connect with consumers in the spatial world. #spatialcomputing #vr #augmentedreality #xrcommerce #ar #arglasses @Accenture linkedin.com/pulse/xr-spati…		"14Retweets
29Twitter Likes
579Twitter Followers"
Twitter	UN Global Compact	published on 09/01/20 at 6:05 PM	http://twitter.com/globalcompact/status/1300917617973227520	New SDG Ambition report calls upon business leaders to raise the bar and take more comprehensive action on the #GlobalGoals across operations and value chains. See how your company can step up its sustainability efforts: unglobalcompact.org/library/5746 @Accenture @SAP #UnitingBusiness pic.twitter.com/aUN5AEK09X	http://twitter.com/globalcompact/status/1300917617973227520	"20Retweets
22Twitter Likes
112.4KTwitter Followers"
Twitter	Raju Parulekar	published on 08/27/20 at 11:36 PM	http://twitter.com/rajuparulekar/status/1299189096531681280	Accenture to lay off 25,000 employees as it cuts 5% of its 'low performing' workforce - Business Insider India businessinsider.in/careers/news/a…		"13Retweets
29Twitter Likes
49.8KTwitter Followers"
Twitter	Amit Yadav	published on 08/26/20 at 10:29 AM	http://twitter.com/amitisachamp/status/1298628515340853248	All companies want loyal employees but no one want to be loyal to them during their hard times #accenture		"5Retweets
37Twitter Likes
31Twitter Followers"
Twitter	Spiros Margaris	published on 09/23/20 at 8:30 PM	http://twitter.com/SpirosMargaris/status/1308926679830663168	The Next Big #Breakthrough in #AI Will Be Around #Language buff.ly/32Wd9Ss #fintech #ArtificialIntelligence #MachineLearning #DeepLearning #BigData @HarvardBiz @hjameswilson @pauldaugh @Accenture @sallyeaves @psb_dc @KirkDBorne @jblefevre60 @pierrepinna @YuHelenYu pic.twitter.com/2sb40vyblR	http://twitter.com/SpirosMargaris/status/1308926679830663168	"21Retweets
18Twitter Likes
102.8KTwitter Followers"
Twitter	abhishek singh	published on 09/11/20 at 12:14 PM	http://twitter.com/abhish18/status/1304453229892124673	Accenture publishes a case study on the AI enabled Chatbot - Saathi developed and deployed on self4society portal of @mygovindia by @Accenture and @MicrosoftIndia Its available in Hindi & English and has helped answer queries of citizens on #COVID19 accenture.com/us-en/case-stu…		"6Retweets
32Twitter Likes
10.5KTwitter Followers"
Twitter	AIITEU	published on 09/22/20 at 11:41 AM	http://twitter.com/aiiteu/status/1308431203163283464	Sign the petition against the forced resignations in Accenture - change.org/p/ministry-of-… pic.twitter.com/bKAkJil7Dx	http://twitter.com/aiiteu/status/1308431203163283464	"14Retweets
23Twitter Likes
851Twitter Followers"
Twitter	baselineprotocol	published on 09/18/20 at 1:34 PM	http://twitter.com/baselineproto/status/1307010177984598020	@baselineproto  #ethereum @Accenture @pbrody @Rachelwolf00 		"7Retweets
30Twitter Likes
4.4KTwitter Followers"
Twitter	Everest Group	published on 09/16/20 at 8:15 PM	http://twitter.com/EverestGroup/status/1306386154497900544	.@Accenture, @Wipro, @TCS, @Cognizant, @Infosys and @HCLTech were positioned as Leaders on Everest Group’s #CloudNative Application Development Services #PEAKMatrix® assessment 2020. Congratulations to the Leaders! www2.everestgrp.com/reportaction/E… pic.twitter.com/8a1GXbtbvs	http://twitter.com/EverestGroup/status/1306386154497900544	"8Retweets
29Twitter Likes
12.9KTwitter Followers"
Twitter	All Tech Is Human	published on 08/26/20 at 9:17 AM	http://twitter.com/AllTechIsHuman/status/1298610480659955719	Let's build the next generation of responsible technologists & changemakers! Join our next livestream on Sept 9 w/ special guests @ruchowdh (Responsible AI Lead @Accenture) & @yschlesinger (Ethical AI Practice @salesforce) + partner @TheBridgeWork! eventbrite.com/e/building-the…		"13Retweets
23Twitter Likes
2.4KTwitter Followers"
Twitter	Ravi Dugh	published on 09/04/20 at 9:04 AM	http://twitter.com/ravidugh/status/1301868776967876609	The (R)evolution of money II Blockchain empowered CBDC link>>buff.ly/3bti5B6 @Accenture #FinTech #Blockchain @rwang0 @Nicochan33 @antgrasso @CyrilCoste @andi_staub @andy_lucerne @amitdugh @TheWaveWhiz @TerenceLeungSF @JimMarous @HaroldSinnott @andi_staub @Paula_Piccard pic.twitter.com/k3HkPCldzo	http://twitter.com/ravidugh/status/1301868776967876609	"18Retweets
17Twitter Likes
1.7KTwitter Followers"
Twitter	Pi Sigma Pi at UT Austin	published on 08/27/20 at 11:01 AM	http://twitter.com/utpsp73/status/1298999138223378432	fall 2020 is finally here and what better way to start it then with our annual Pi Kickoff TOMORROW AT 6 PM  meet your new officers, learn more about Accenture, and just have fun with your Pi family we have a very amazing evening planned and can’t wait to see y’all there pic.twitter.com/8qydpU1x6J	http://twitter.com/utpsp73/status/1298999138223378432	"10Retweets
24Twitter Likes
241Twitter Followers"
Twitter	The Recipe To Grow	published on 09/06/20 at 3:00 PM	http://twitter.com/RecipeGrow/status/1302683012228878336	rt @AccentureTech cc @antgrasso @mikequindazzi @fisher85m What are the reasons to close the perception gap? If closed by even half, global profits would be higher by 33%. Read more from Accenture's newest report: accntu.re/339xT7J #IWD2020 #GettingToEqual via @Forbes pic.twitter.com/Sz4TEtGTzK	http://twitter.com/RecipeGrow/status/1302683012228878336	"14Retweets
19Twitter Likes
5KTwitter Followers"
Twitter	VR & AR Technology	published on 09/02/20 at 9:55 AM	http://twitter.com/VR_ARTech/status/1301156697323560963	rt @AccentureTech cc @antgrasso @mikequindazzi @fisher85m Zinnov names Accenture the leader in product and platform engineering services: accntu.re/2HgLDDI pic.twitter.com/5cLoeZCdnG	http://twitter.com/VR_ARTech/status/1301156697323560963	"19Retweets
14Twitter Likes
6.1KTwitter Followers"
Twitter	The Hedera Hashgraph Guide	published on 09/18/20 at 2:59 PM	http://twitter.com/hashgraphguide/status/1307031424994881536	Searching @hashgraph on Google Patents turns up a trove of enterprises referencing it in their claims: @Adobe @AlibabaGroup @Visa @Accenture @Amazon @Barclays @Moto @Siemens @Acronis @deutschetelekom @MIT @Wipro @UPS @jpmorgan @eBay @generalelectric care to elaborate? :)		"6Retweets
26Twitter Likes
241Twitter Followers"
Twitter	Rekha M Menon	published on 09/14/20 at 6:53 AM	http://twitter.com/rekha_m_menon/status/1305459734586093568	Super excited to share that @prathambooks won the Library of Congress Special Response Award for 2020. Fantastic recognition of our efforts to promote #literacy in these challenging times. #StoryWeaver @librarycongress @Accenture loc.gov/item/prn-20-05…		"1Retweets
31Twitter Likes
7.2KTwitter Followers"
