Platform	Author	Publish Time	URL	Content	Thumbnail	Metrics
Twitter	Team Red, White & Blue	published on 09/05/20 at 11:13 AM	http://twitter.com/TeamRWB/status/1302263512870379522	The anniversary of 9/11 holds a notable significance in the lives of American veterans. The #RWBTribute presented by @WindowWorld and sponsored by @TrueCar & @PeratonCorp is an opportunity to honor the victims and those who served. Learn more: bit.ly/3hwK2dl pic.twitter.com/sJT1q9exZW	http://twitter.com/TeamRWB/status/1302263512870379522	"5Retweets
12Twitter Likes
22.5KTwitter Followers"
Twitter	Christyn Cianfarani	published on 09/07/20 at 6:54 PM	http://twitter.com/christynmc/status/1303104272821825541	#SME looking for supply chain opportunities? Join us our #SMEDayHomeEdition to virtually meet up with OEMs: @BoeingCanada, @Saab, @Raytheon, @Rheinmetall, @PeratonCorp, @MDA_maxar, @L3HarrisTech, @GDMS_C, @IMP_AAD, and #TeamSkyAline...and that's just our opening volley! twitter.com/CadsiCanada/st…		"6Retweets
10Twitter Likes
1.1KTwitter Followers"
Twitter	Melody Pleasure	published on 09/11/20 at 7:55 AM	http://twitter.com/MelyBunni/status/1304388177415868419	 Bronx & I participated in @TeamRWB’s 9-11 Moving Tribute with @PeratonCorp this morning! A truly incredible way to honor & remember those who lost their lives. Participate anywhere by joining virtually & pledging miles! #RWBTribute #Peraton #DoTheCantBeDone #NeverForget  pic.twitter.com/BxHFgTc49j	http://twitter.com/MelyBunni/status/1304388177415868419	"5Retweets
8Twitter Likes
88Twitter Followers"
Twitter	Team Red, White & Blue	published on 09/11/20 at 9:33 AM	http://twitter.com/TeamRWB/status/1304412778011164672	#EagleNation and our partners at @WindowWorld, @TrueCar, and @PeratonCorp pledged to move more than 12.5k miles on the 19th anniversary of #September11. Together, we are remembering those lost in the attacks and those who served. #RWBTribute Learn more: teamrwb.org/RWBTribute pic.twitter.com/LL1ssxksB7	http://twitter.com/TeamRWB/status/1304412778011164672	"5Retweets
7Twitter Likes
22.5KTwitter Followers"
Twitter	Brian Wagner	published on 09/11/20 at 11:53 AM	http://twitter.com/BrianBWagner/status/1304448088258547717	My morning ran away from me & I couldn't get outside, but I wasn't going to miss the opportunity to support @TeamRWB’s 9/11 Moving Tribute with @PeratonCorp, even if I had to bike 9.11 miles indoors between meetings #RWBTribute #Peraton #DoTheCantBeDone #NeverForget pic.twitter.com/UJDNONzoeD	http://twitter.com/BrianBWagner/status/1304448088258547717	"2Retweets
8Twitter Likes
3.2KTwitter Followers"
Twitter	Billington Cyber	published on 09/07/20 at 2:59 PM	http://twitter.com/BillingtonCyber/status/1303045185404907522	Join George Franze of @AccentureFed tomorrow for the panel #DevSecOps & Cyberspace Innovation at the #DOD along with Kevin Schweer @PeratonCorp / Andrew Hoog @NowSecureMobile / @LKnausenberger @usairforce Contact KBarry@linderglobal.com to register for the #Billingtonsummit pic.twitter.com/dqbCPwRLMI	http://twitter.com/BillingtonCyber/status/1303045185404907522	"2Retweets
7Twitter Likes
1.3KTwitter Followers"
Twitter	Ben Ingham	published on 09/11/20 at 12:43 PM	http://twitter.com/Ben_Ingham/status/1304460504400908289	Always remember. Never forget. Teach the children. Honor the fallen. Keep moving forward. #September11 #Peraton #RWBTribute @TeamRWB pic.twitter.com/OpHb1iuQsZ	http://twitter.com/Ben_Ingham/status/1304460504400908289	"2Retweets
6Twitter Likes
153Twitter Followers"
Twitter	Stu Shea	published on 09/11/20 at 6:43 AM	http://twitter.com/stushea/status/1304369860705648640	8:46am, 19 years ago, 2,977 souls united our nation. Those lives matter. I will always stand to pledge allegiance to our flag, and feel blessed and honored to do so today in support of their memory. @PeratonCorp we will #NeverForget their sacrifice.		"2Retweets
6Twitter Likes
397Twitter Followers"
Twitter	Unmanned Canada	published on 09/15/20 at 9:29 AM	http://twitter.com/UnmannedCanada/status/1305861227176964096	We’re excited to announce @PeratonCorp as the Platinum Sponsor of #UC20REMOTE, our annual conference & exhibition that brings thought leaders & experts in the unmanned industry together. This year’s event is going virtual from 3-6 Nov 2020. bit.ly/2ZCsHIQ #RPAS #unmanned pic.twitter.com/g1BqDOEPAO	http://twitter.com/UnmannedCanada/status/1305861227176964096	"3Retweets
3Twitter Likes
1.2KTwitter Followers"
Twitter	Space University	published on 09/23/20 at 7:35 AM	http://twitter.com/ISUnet/status/1308731723023364098	25% of this year’s #SSPI’s 20 under 35 future leaders are @ISUnet alum #Congrats @BethanyAstro Giulia Federico, Joost van Oorschot, @mannyshar, Tobias Niederwieser. #HogenLovells @isotropicsystem @Maxar @momentusspace #AccessIntelligence #EchostarHugues @Eutelsat_SA @PeratonCorp pic.twitter.com/3MoiWdUYY4	http://twitter.com/ISUnet/status/1308731723023364098	"2Retweets
3Twitter Likes
18.4KTwitter Followers"
Twitter	AMOS Conference	published on 09/17/20 at 12:35 PM	http://twitter.com/amoscon/status/1306632800272101376	A big production like the virtual 2020 AMOS Conference could not go ahead without our valued sponsors. Mahalo to our Laulima level sponsors @exoanalytic @KratosDefense @L3HarrisTech @northropgrumman and @PeratonCorp pic.twitter.com/tchDXuinVY	http://twitter.com/amoscon/status/1306632800272101376	"1Retweets
4Twitter Likes
1KTwitter Followers"
Twitter	QuickStart Autism	published on 09/14/20 at 1:16 PM	http://twitter.com/quickstartautsm/status/1305555968328114176	Thank you to all of our wonderful sponsors for the @CamelotGolf/@quickstartautsm Charity Golf Tournament for #Autism! @Bel_Air_Lexus @BMT_Global @PeratonCorp @thalesgroup @Kinaxis @MoreThanShips @MMSignsOttawa @RaymondJames pic.twitter.com/UX4LVkKTtM	http://twitter.com/quickstartautsm/status/1305555968328114176	"2Retweets
3Twitter Likes
910Twitter Followers"
Twitter	Fairfax County EDA	published on 09/01/20 at 10:24 AM	http://twitter.com/FairfaxEDA/status/1300801625360158722	The local employers: 10: @CapitalOne 13: @NavyFederal 14: @InovaHealth 21: @fairfaxcounty 31: @fcpsnews 55: @SAICinc 64: @HiltonNewsroom 70: @BoozAllen 71: @CGI_Global 73: @generaldynamics 78: @PeratonCorp 83: @AMERICANSYSTMS 87: @LeidosInc 100: @ICF		"1Retweets
2Twitter Likes
5.5KTwitter Followers"
Twitter	RU Center for Career and Talent Development	published on 09/16/20 at 10:24 AM	http://twitter.com/radfordcareer/status/1306237483798102019	Engage with exciting employers like @PeratonCorp TODAY at the virtual Business, Technology and Sciences Career Fair! 11 AM - 2 PM Register here: bit.ly/2GYsadQ #radfordu #radfordcareer		"1Retweets
1Twitter Likes
1.1KTwitter Followers"
Twitter	Unmanned Canada	published on 09/15/20 at 3:00 PM	http://twitter.com/UnmannedCanada/status/1305944667670876168	@Ddlovegrove We’re so thrilled to have @PeratonCorp on-board! See you {virtually} on the 3-6 of November! #UC20REMOTE		"2Twitter Likes
1.2KTwitter Followers"
Twitter	DefPost	published on 09/14/20 at 10:20 AM	http://twitter.com/defpostmedia/status/1305511706953613320	#Peraton, #AFRL announces LBSA testing phase for X-ARBITOR Cross Domain Solution. @PeratonCorp @AFResearchLab defpost.com/x-arbitor-cros… pic.twitter.com/2xGakxPHbl	http://twitter.com/defpostmedia/status/1305511706953613320	"1Retweets
1.3KTwitter Followers"
